play_id,game_pk,pitcher_id,pitcher_name,is_strike,bats,throws,location_x,location_z
f6ea7a74-d644-4432-b47e-66ba97f5a0f6,717934,592836,Walker_Taijuan,1,L,R,-0.308,1.51
85df174f-d3cd-4f45-afc0-5f892ef991cd,718586,592836,Walker_Taijuan,1,L,R,-0.18,2.694
d54c7413-ad9b-430d-bc73-45688c5aaa93,718019,592836,Walker_Taijuan,0,L,R,1.23,-0.398
e128a418-5b39-4dea-ab88-5d007e274c52,717934,592836,Walker_Taijuan,0,R,R,-0.828,3.079
7b5b6a7c-bf46-4625-ba57-948e9acf81a6,717664,592836,Walker_Taijuan,0,R,R,-1.896,2.618
dc2365eb-5ca7-485f-a0c7-ce2cf8fd2382,718088,592836,Walker_Taijuan,1,L,R,-0.43,1.882
e10640e7-eb9f-499f-a968-38f1760fefba,716899,592836,Walker_Taijuan,1,L,R,0.993,2.331
f837bf5d-b89c-49d8-9540-7269ac37de70,718652,592836,Walker_Taijuan,0,R,R,0.868,3.275
95f84a0d-f5d4-435f-bae4-95712c46f4f7,718415,592836,Walker_Taijuan,0,L,R,0.768,2.241
8ca9c43f-fe04-4452-9036-2c04521943ee,718270,592836,Walker_Taijuan,0,L,R,-0.044,3.651
e48bf54e-2810-40cc-9678-29a7f4315df4,717735,592836,Walker_Taijuan,0,R,R,0.766,3.171
17b23cbe-7022-4a64-b7a3-b88e11ada3b3,717329,592836,Walker_Taijuan,1,L,R,0.834,2.448
ea0bcf1c-e17d-4e32-b810-94cc18795217,716817,592836,Walker_Taijuan,0,L,R,-2.66,4.116
3f1196de-87dc-41a6-9749-4c3d231089a6,716376,592836,Walker_Taijuan,0,R,R,-0.966,3.522
b54a2531-2f70-4e06-b4e2-ada0c01d38b3,716376,592836,Walker_Taijuan,0,L,R,0.409,0.887
9824fc33-ebfb-49f2-8cce-408340d51e5d,717397,592836,Walker_Taijuan,1,R,R,0.664,2.342
ba7440cd-c1ec-493a-b98a-ab4441727dd2,717028,592836,Walker_Taijuan,1,L,R,-0.066,2.245
8c1aec7d-2c43-477e-bd52-a5fcaf422b24,717189,592836,Walker_Taijuan,0,L,R,1.446,0.513
6f01b2d5-69f9-4890-9cda-6e57d6168897,718586,592836,Walker_Taijuan,1,L,R,0.721,1.939
024faebd-01c7-46d7-9276-14ba81b96782,716720,592836,Walker_Taijuan,0,R,R,-1.425,2.457
2e2ec274-eb00-44f3-b337-f8a202beb485,718725,592836,Walker_Taijuan,0,L,R,0.812,1.677
1795ac40-31d7-402c-9829-9ff212607645,718586,592836,Walker_Taijuan,1,L,R,-0.468,3.221
ed3797ee-5246-438a-b719-446e413cbb5b,717875,592836,Walker_Taijuan,0,L,R,-0.097,0.01
734504bc-1040-4811-a650-c02a9b786141,718270,592836,Walker_Taijuan,0,R,R,1.096,1.914
b7d081ff-eea4-4f39-9a13-44b64531475f,717491,592836,Walker_Taijuan,1,R,R,0.439,2.144
3459adb6-9ecf-4d44-93d5-107283fb052b,717735,592836,Walker_Taijuan,0,L,R,0.776,3.165
32df144a-84ae-4a57-b939-187c04f23ea6,716720,592836,Walker_Taijuan,0,R,R,0.463,4.586
898e510e-843d-49ef-942c-f5b21a87ec50,717189,592836,Walker_Taijuan,1,R,R,0.735,2.142
45375107-f86d-42bf-9ba6-4a83c3b63090,717567,592836,Walker_Taijuan,0,R,R,-1.128,1.371
2f77a7ea-5470-4195-afd2-5ff08296837c,717028,592836,Walker_Taijuan,0,L,R,0.013,1.578
8f0aa9fd-5cd3-4641-baab-5877664a43c0,717028,592836,Walker_Taijuan,0,L,R,0.748,1.037
cb213d1d-c2c3-4e63-8ef6-1203ef3a608f,717656,592836,Walker_Taijuan,0,R,R,0.76,1.039
45d0d978-96d2-453f-b8cc-8ef3cb242616,718510,592836,Walker_Taijuan,0,L,R,1.12,1.459
3c507355-573c-4e8f-ae64-195713d31c1a,718202,592836,Walker_Taijuan,1,L,R,0.036,1.818
faa91da9-5656-46cd-a84d-ec44c76b320b,718088,592836,Walker_Taijuan,1,L,R,0.528,2.035
c1e89d6f-daa1-4440-8dff-445f1fdcccb7,717189,592836,Walker_Taijuan,0,R,R,-1.114,1.536
16fe6f84-6615-4561-a002-0049f463d9c3,717875,592836,Walker_Taijuan,1,R,R,-0.178,1.673
58bb0e0c-0560-42b4-a94c-e04434a2e893,716541,592836,Walker_Taijuan,0,L,R,-1.72,2.863
87a59d3a-ead4-4bd1-bfad-11c3c241f233,716541,592836,Walker_Taijuan,0,L,R,-0.454,4.288
9d9f08e3-bfc2-4999-8d79-9569eef06b1b,717664,592836,Walker_Taijuan,0,R,R,-0.925,4.696
e20fa04b-f809-4dd1-834a-8786900dcf9e,716720,592836,Walker_Taijuan,1,R,R,0.49,1.972
cff53642-abee-434a-baf7-b378eaeb35a0,718270,592836,Walker_Taijuan,1,L,R,-0.834,2.31
44b174dd-2331-450e-8fec-942bf68a8707,717028,592836,Walker_Taijuan,0,L,R,0.064,1.039
1b84f3a4-8102-4ac2-ab88-354bcd0d0be7,717113,592836,Walker_Taijuan,1,R,R,-0.106,3.319
49531b33-1417-4773-a0cb-652403c09fd2,717113,592836,Walker_Taijuan,0,L,R,-1.682,4.022
8a761d56-ce88-49b5-8165-a8c85d75af0f,717028,592836,Walker_Taijuan,1,L,R,-0.844,2.054
28097795-29a2-42b6-8a4a-4bf373a9e6ac,716376,592836,Walker_Taijuan,0,R,R,0.032,4.504
bb10f64f-a235-4f85-b8bf-ec1af425b2ec,718143,592836,Walker_Taijuan,0,L,R,0.725,1.44
d6eb42e3-4b9d-42c6-8c16-7d19ba9db233,716899,592836,Walker_Taijuan,1,L,R,0.826,2.455
84aac0ee-20f3-42ea-ac95-f7d5d2ffbca7,716817,592836,Walker_Taijuan,1,L,R,0.316,2.482
fc165046-9013-435c-802c-e3c20b9e2bc8,717028,592836,Walker_Taijuan,0,R,R,-2.087,2.308
5afe3de2-5736-49ce-9633-4575f7ce46e6,716899,592836,Walker_Taijuan,1,L,R,0.408,1.738
50adbdd2-04f6-4a4f-a2e5-1c2dfe4416a6,718270,592836,Walker_Taijuan,0,L,R,-1.292,0.961
4696dd17-e893-4189-88da-4bbdcb462496,718586,592836,Walker_Taijuan,1,R,R,-0.672,2.392
90160d35-ad17-4015-86c6-04931e591450,717189,592836,Walker_Taijuan,0,R,R,-0.149,4.157
3fd96106-25b1-4f32-8f2d-a3bc51da067f,716541,592836,Walker_Taijuan,1,R,R,0.197,2.608
1bb02b53-6bfa-47c3-a79e-c5e0499c7a69,718202,592836,Walker_Taijuan,1,L,R,-0.47,1.678
04729845-79e2-4397-b24b-7087453f7e4d,717656,592836,Walker_Taijuan,0,L,R,0.747,1.011
3dea5502-8091-472c-a051-4889f75840cb,717329,592836,Walker_Taijuan,1,R,R,0.235,2.248
ab56d937-de4a-4371-919e-995b0c07f9c4,718652,592836,Walker_Taijuan,0,L,R,-1.998,2.436
0a41f7c8-4de2-4e6e-9459-946bd71f411d,716541,592836,Walker_Taijuan,0,R,R,0.95,0.599
e948cc88-f009-48a3-b1f5-eada489374a7,716376,592836,Walker_Taijuan,0,L,R,-1.237,2.225
7e0a7817-fdec-43b2-87f0-2ab7a8297a25,717664,592836,Walker_Taijuan,0,R,R,-1.619,4.642
c2325aea-8be7-4ca4-a984-2147f9698a4d,718143,592836,Walker_Taijuan,0,L,R,-1.111,3.937
80b4172b-b665-4dcb-bf80-181230f4ebaa,718586,592836,Walker_Taijuan,0,R,R,0.178,1.003
56269e57-cb67-4cfb-8614-7d58f3be60b6,716720,592836,Walker_Taijuan,0,R,R,0.261,1.435
ffe29f9e-c88a-46d7-8b6d-15773a931dea,717329,592836,Walker_Taijuan,0,L,R,-0.826,2.655
7fc74356-a4d5-487e-8643-debe45a3a8e8,718019,592836,Walker_Taijuan,0,R,R,-1.216,2.006
7011d6c9-f943-40ef-9228-f5b4235f2b94,717028,592836,Walker_Taijuan,1,R,R,-0.561,2.832
86d390e2-3a04-4c5f-a7e0-ee7670e824af,717028,592836,Walker_Taijuan,1,R,R,-0.148,1.872
4e4fbc79-d102-45fe-a7dc-ffa6fc1dab56,716481,592836,Walker_Taijuan,0,L,R,-0.116,1.539
81ced84b-3f1b-49c2-8ffb-d2ce987e86a7,717113,592836,Walker_Taijuan,0,L,R,-1.272,2.745
8182109d-dbdd-4428-b5c1-1457a21bb3fa,718652,592836,Walker_Taijuan,1,R,R,0.026,1.915
e5ec3ee4-e3d1-4662-8519-84b4d353a426,718652,592836,Walker_Taijuan,0,L,R,0.365,3.847
a1b045a7-75fb-46a0-9e26-c05f09f4c523,717656,592836,Walker_Taijuan,0,L,R,1.099,1.915
5a913ca7-0074-4fe6-8d89-8f6c71bd56f9,718343,592836,Walker_Taijuan,0,L,R,-0.307,0.652
3315a275-7a06-46ce-907a-274e76b06b99,718019,592836,Walker_Taijuan,0,L,R,-1.947,4.363
8cf65359-a86e-4ca5-b922-5ca48991616c,717397,592836,Walker_Taijuan,0,L,R,-2.511,2.382
b3867d4c-12ba-4484-acb1-72f6ec68c108,718270,592836,Walker_Taijuan,0,L,R,0.516,0.591
49f6c571-7d52-4769-bde0-6ecd865f90cd,718652,592836,Walker_Taijuan,0,L,R,-0.923,2.142
753d8af9-2ad5-4a95-aa83-c128c9f5382e,717491,592836,Walker_Taijuan,1,L,R,0.58,2.232
41a593ea-e636-441b-b522-7f4cf34a8271,718202,592836,Walker_Taijuan,0,R,R,0.002,1.267
3413fd18-e3ad-4a91-93fa-718d376b0047,718270,592836,Walker_Taijuan,0,L,R,-0.245,1.389
6aef36d3-4ae5-4342-93ea-f83fbcb8aa16,718586,592836,Walker_Taijuan,0,L,R,0.82,1.45
da47132a-c51b-47b9-9f24-f2267ad0b897,717113,592836,Walker_Taijuan,0,R,R,-0.007,0.673
d0b63b0c-a9e1-412f-b9ac-f88e79b0f353,717567,592836,Walker_Taijuan,1,R,R,0.253,2.587
441d7920-b8d1-4be0-a522-2fbfab186b2f,717113,592836,Walker_Taijuan,0,R,R,-0.855,2.708
aeccafdc-bd30-47fe-b3ed-3fda5c65ec83,716720,592836,Walker_Taijuan,0,R,R,-0.485,3.761
637384a4-466b-41bd-b2f5-95fa53a9fa76,717491,592836,Walker_Taijuan,0,L,R,1.163,1.968
5712b239-327f-4e4b-9822-1318991459e0,718202,592836,Walker_Taijuan,0,R,R,0.062,4.199
a5be73f8-15e6-48f1-acd9-c6234c635ee4,717664,592836,Walker_Taijuan,0,L,R,2.169,3.851
29c72f07-59af-442d-a38d-6b1ec8bfe988,717664,592836,Walker_Taijuan,0,L,R,-0.845,3.66
98e34e82-3f25-42a8-83ee-35e39bfb8b93,718202,592836,Walker_Taijuan,1,R,R,0.778,2.26
9daa200e-5418-462c-b9e5-2ca2ac6614ce,717189,592836,Walker_Taijuan,0,R,R,0.606,0.253
414fb1ff-5d89-4695-bfda-8428d9a66919,717189,592836,Walker_Taijuan,1,R,R,0.974,2.077
49567017-c6f2-4d3f-a4e4-ad78328406fd,716481,592836,Walker_Taijuan,0,L,R,-1.055,1.703
b9da469b-3fd8-4f4f-b729-8d4812fb9c3e,716720,592836,Walker_Taijuan,1,R,R,-0.842,2.037
06ccaa6a-4e16-40fd-8579-7eb48400fce3,718088,592836,Walker_Taijuan,0,R,R,-0.437,0.355
24efec41-99a1-4bcc-835a-54bae1c6c391,717189,592836,Walker_Taijuan,0,L,R,1.504,2.755
8395d5f7-4ca4-4e81-8733-99225d0d896e,718586,592836,Walker_Taijuan,0,R,R,0.39,3.705
dfa829af-122c-49c5-92dc-6078902f9776,718088,592836,Walker_Taijuan,0,R,R,1.018,1.823
a8ace61d-180f-4bec-80ef-5b7d91178ee4,718415,592836,Walker_Taijuan,0,L,R,-1.133,2.917
538e1ef5-5154-4a5d-b220-4b8517f780da,718143,592836,Walker_Taijuan,1,L,R,0.143,2.467
1a8a2cf8-bfea-4f44-b229-a5d3ba045fbe,718510,592836,Walker_Taijuan,0,L,R,0.295,4.203
caca82f1-1279-4898-b84e-a626268295c4,718088,592836,Walker_Taijuan,0,L,R,-1.243,3.294
d619b966-51bd-4940-b784-8c95f676296a,717189,592836,Walker_Taijuan,1,L,R,-0.87,1.708
d1efef01-3609-4c75-86a5-685e41235352,717875,592836,Walker_Taijuan,1,R,R,0.072,2.88
97d859b8-b750-4fd2-952e-53065f3e77b3,717491,592836,Walker_Taijuan,0,L,R,-1.148,2.521
5cd0d4d9-13cb-4020-8d4b-ed8df6c4487b,717491,592836,Walker_Taijuan,1,L,R,0.345,2.304
8f924014-bdcb-4520-b6e3-bdd8807b03c8,718202,592836,Walker_Taijuan,0,L,R,-0.685,4.471
d28b6a1a-d7a1-464c-918c-15233fa4074f,718586,592836,Walker_Taijuan,0,L,R,0.424,1.52
7dd69a59-5542-4b64-9751-6a719a1f7005,717189,592836,Walker_Taijuan,0,L,R,-1.116,1.025
6771f794-ff16-4e4f-9452-c1e11051fb3c,716817,592836,Walker_Taijuan,0,L,R,-0.384,3.856
a828bcd5-6479-4804-a440-116994256d17,717189,592836,Walker_Taijuan,0,R,R,1.137,0.872
d0f91c9a-b13e-4882-af49-d6cb2bf7bd5e,717875,592836,Walker_Taijuan,1,L,R,-0.071,1.438
51ba7dc6-5e73-44ed-80d3-c0f05032a3a2,718652,592836,Walker_Taijuan,0,R,R,-1.736,3.242
d5065a8e-1e26-4bb2-b91f-1783fc126b56,718019,592836,Walker_Taijuan,1,L,R,-0.571,1.977
5c267f78-14da-4909-8d89-4ce9c816225a,718510,592836,Walker_Taijuan,0,R,R,1.486,0.805
b993593d-4ba8-4553-baca-17347f2949a2,718725,592836,Walker_Taijuan,0,L,R,1.065,2.61
1f734b24-6d52-41b5-9db3-1ec3efed653f,718415,592836,Walker_Taijuan,0,R,R,0.849,0.544
bbbaa695-0a30-454d-82d6-b30336c561b1,716376,592836,Walker_Taijuan,0,L,R,-0.27,0.426
951c8a57-ede2-4d0d-8bb1-89f2dd84a4b8,718270,592836,Walker_Taijuan,0,L,R,-0.05,1.195
536a8dbd-bb5b-4417-91ff-fff64b5a097b,717806,592836,Walker_Taijuan,0,L,R,-1.923,1.962
2878a20c-d63c-4bb3-9c89-3a3bbfacf2ab,716481,592836,Walker_Taijuan,0,L,R,-0.4,3.484
5e8917f3-3653-4a11-9a68-d8ff034b4c4d,717189,592836,Walker_Taijuan,0,R,R,-0.618,1.128
dfb98255-b7cc-44ee-b3e7-bc31ffe710ab,717113,592836,Walker_Taijuan,0,R,R,-1.305,4.4
80d62b2c-e40f-4619-8462-64b14f3a9ea9,717028,592836,Walker_Taijuan,0,R,R,-0.026,1.277
c008668f-8164-4633-94c3-9a67fb2985fa,716376,592836,Walker_Taijuan,0,R,R,-1.821,4.771
f003e60c-0303-455d-a661-cfd0c67ef38f,717664,592836,Walker_Taijuan,0,R,R,0.691,0.391
193db738-8ecd-4492-92eb-eb4908c236b9,717875,592836,Walker_Taijuan,0,L,R,-0.149,1.068
ffbbd08b-a280-4c63-9451-a95c7091b80a,717113,592836,Walker_Taijuan,1,L,R,0.183,2.391
ce58e982-e2bb-426a-a98c-63937f5d36be,717267,592836,Walker_Taijuan,1,L,R,0.198,1.94
0948d0dc-fba7-490b-8ce0-9113cdc2d277,717806,592836,Walker_Taijuan,0,R,R,0.111,0.971
c083b444-c98c-4648-a0c4-fb1e4a3be143,717491,592836,Walker_Taijuan,0,L,R,-0.173,0.336
9d30012a-9e4e-4656-ad68-6390bfe9f53e,716481,592836,Walker_Taijuan,0,L,R,1.262,2.417
ef3c534c-005a-4e45-a729-dd8723e977f8,718088,592836,Walker_Taijuan,0,L,R,0.429,4.027
a1f50825-cd58-475d-80a1-39cb4e029a12,718019,592836,Walker_Taijuan,0,L,R,-2.015,1.543
a8780b0d-f948-4ee2-a24f-a5ea126c6876,717567,592836,Walker_Taijuan,0,R,R,-1.637,3.231
d95511e3-5da3-4913-b1f5-5ed85fbb124d,717664,592836,Walker_Taijuan,0,R,R,-0.53,4.142
2c788c51-83eb-4023-9ee7-1a0839566dca,717189,592836,Walker_Taijuan,1,R,R,-0.065,2.189
4c9a6c77-695c-49f6-8086-c9c774ab6c7b,717189,592836,Walker_Taijuan,0,R,R,1.879,-0.283
76dd3fad-7acc-4e75-9396-4c9df3cc8ad9,716541,592836,Walker_Taijuan,0,L,R,0.784,0.855
2b6513db-d79b-444b-a129-0632430752b4,717664,592836,Walker_Taijuan,0,L,R,-1.548,3.288
1dd664f1-02c0-4284-aba3-a86d9818fdce,718088,592836,Walker_Taijuan,0,R,R,-1.462,2.25
369dca16-d07b-479b-8fa3-a13b3cc29f50,717806,592836,Walker_Taijuan,0,L,R,0.606,1.29
f65d312c-d032-46ac-b3b1-1fae1b92dff0,718143,592836,Walker_Taijuan,0,L,R,-1.058,3.265
288b5227-cc84-4a7f-ad42-e8b89bdc6d9d,717491,592836,Walker_Taijuan,0,L,R,0.179,0.877
643f40d8-f669-482c-8389-135c29b998b0,718652,592836,Walker_Taijuan,1,L,R,0.292,1.983
bf95d95c-3e6c-4d3d-8872-4f635fc880fe,717656,592836,Walker_Taijuan,0,L,R,-0.121,3.393
01414c99-d660-4135-abdc-5e11ce0177f8,717664,592836,Walker_Taijuan,0,R,R,-2.252,4
75e8e8ab-0ce9-4552-8318-909127c40fa0,717656,592836,Walker_Taijuan,0,R,R,1.076,2.493
96492869-69ef-4579-9510-9c5828b1c590,717735,592836,Walker_Taijuan,0,R,R,-1.118,1.565
d49bbfd2-c0a3-40a6-b23f-0c982a02e63c,716541,592836,Walker_Taijuan,0,L,R,-0.984,3.856
bf8e1468-bdd7-4a49-af65-5b151ec1aa80,718725,592836,Walker_Taijuan,0,R,R,1.507,0.21
43c63fa8-fee2-4845-99e9-16a9133d4dab,717397,592836,Walker_Taijuan,0,R,R,1.084,1.64
4c2dffb1-0225-4ab8-bf32-7946d26221a0,718415,592836,Walker_Taijuan,0,L,R,1.055,2.412
a11a0fb4-db67-4438-b280-9d9b079c573d,716720,592836,Walker_Taijuan,0,R,R,-1.61,3.474
52640cde-0d03-4ed2-b5cb-0b3c74199314,717397,592836,Walker_Taijuan,0,R,R,0.374,1.368
e06a8428-3595-4bce-82d7-9ce80c5ea834,717267,592836,Walker_Taijuan,1,L,R,-0.45,3.366
65a7aca4-ae0c-4c82-a52c-220a0f37f692,717113,592836,Walker_Taijuan,0,L,R,-1.364,1.958
a814a79a-f674-492c-8d73-31d91fdbcdaa,718510,592836,Walker_Taijuan,1,R,R,-0.124,1.965
c4837486-69c9-4f88-8f81-e53e53f64553,717735,592836,Walker_Taijuan,0,R,R,0.288,1.646
036896cd-4fd8-4f2b-a205-dfe9ebffb48d,718652,592836,Walker_Taijuan,0,R,R,-1.07,3.211
8842bd49-c2ad-4dc8-a69f-06022fefa72b,717267,592836,Walker_Taijuan,0,L,R,-1.503,1.824
6120ceb3-eee2-4227-acda-6a114c2ee661,718725,592836,Walker_Taijuan,0,R,R,0.414,0.635
80735361-4c35-44a1-bc82-b628452ab792,716720,592836,Walker_Taijuan,0,R,R,1.121,3.149
983afc9c-b83c-4db6-8b16-509ca2eae117,717028,592836,Walker_Taijuan,1,R,R,0.625,2.518
411f398a-ee5c-40a3-9257-e30020552266,717806,592836,Walker_Taijuan,0,R,R,-1.423,3.815
9f149490-d517-4edb-8099-0f8337bd4b7f,716817,592836,Walker_Taijuan,1,R,R,0.626,1.937
1753211f-5c5d-45d1-b3a3-37ccaa1bc42e,717567,592836,Walker_Taijuan,1,R,R,0.254,2.356
ab487cac-e780-42a6-9e73-17ef677fe28e,717875,592836,Walker_Taijuan,1,R,R,0.716,2.061
6eefef08-4c51-4ccd-917b-8dbd6c2d55d4,716481,592836,Walker_Taijuan,0,L,R,-0.418,4.148
9adbc104-ba21-45d8-8ead-39da7bb961f0,717113,592836,Walker_Taijuan,1,L,R,-0.807,3.295
d3037378-3876-4a4f-b591-b6615e05bf7c,717113,592836,Walker_Taijuan,0,L,R,1.216,0.858
a8d46e7c-172c-46e9-a649-73f09966df41,717656,592836,Walker_Taijuan,0,R,R,0.938,1.018
9efa4c63-0546-4bb9-80f7-64978ef2b4b0,716481,592836,Walker_Taijuan,0,L,R,0.205,1.307
71c86efe-7fb1-4bff-a80c-79685d11a9b4,717267,592836,Walker_Taijuan,0,L,R,0.017,4.224
3f864416-249f-4dde-84e2-5d066073f486,717491,592836,Walker_Taijuan,0,R,R,0.769,1.116
c4bbb984-fa2a-4385-864e-8978eb389d7f,716481,592836,Walker_Taijuan,1,L,R,0.859,2.333
d87837b6-fc7c-42b7-88c8-22599abc1eee,718510,592836,Walker_Taijuan,0,R,R,-1.167,2.326
1b17ca52-0c91-439a-a419-7aaf46ba4e3a,717028,592836,Walker_Taijuan,1,L,R,-1.032,2.096
1beceda9-061e-4600-9a81-37c6e9879f3c,717113,592836,Walker_Taijuan,0,R,R,0.927,2.165
98ce3f4d-05f0-4d51-84ed-2ac06a90999f,718510,592836,Walker_Taijuan,1,R,R,-0.472,1.65
4bbe4f15-f4b1-4737-97ea-d54e5e6eb62b,718343,592836,Walker_Taijuan,1,L,R,-0.398,2.096
35b598b6-ff3f-4349-9210-a959bf704f94,717028,592836,Walker_Taijuan,1,L,R,0.017,2.861
50095127-7748-42cd-94c5-d135ff40c57e,717329,592836,Walker_Taijuan,0,R,R,2.116,0.465
abce9088-124c-4dd1-ad74-b930237e815f,717491,592836,Walker_Taijuan,0,R,R,0.581,0.362
ad63ee1b-2702-45f4-9cb5-1825f3ca6aa8,717491,592836,Walker_Taijuan,0,L,R,-1.12,2.723
2a975857-fab6-4649-966d-5e9e996690f1,718202,592836,Walker_Taijuan,0,L,R,-1.714,2.611
b7136bd8-ccc1-4996-bda0-703a02c6acb7,716541,592836,Walker_Taijuan,0,R,R,-1.68,3.254
85d351eb-23ee-44ef-b0ca-04c1c5ec0a20,717664,592836,Walker_Taijuan,1,L,R,-0.112,3.296
4cc3bc83-04b4-4bc6-9b93-4ea70f7de7ce,718019,592836,Walker_Taijuan,0,R,R,0.089,0.345
f2298887-ee6f-41f8-8314-7a408ff59b41,718586,592836,Walker_Taijuan,0,L,R,0.931,0.998
32b87bee-14f4-41c1-81a3-c611976e4a92,717028,592836,Walker_Taijuan,0,L,R,-1.812,3.486
4613cdcd-ce67-4da0-adc8-80ad7906e056,718088,592836,Walker_Taijuan,1,L,R,0.413,2.423
371c43e4-b7d1-4025-ae6e-fb783f926e9a,718725,592836,Walker_Taijuan,0,L,R,-1.128,3.072
e8db4c5b-2e4c-4b79-a424-a77d7079e714,717189,592836,Walker_Taijuan,0,R,R,-0.478,4.536
cda1b8de-43fe-4bbc-aebb-5d50f8a18283,718510,592836,Walker_Taijuan,0,L,R,-0.627,4.121
90a2a1fa-2f06-4ec4-a9a0-e3808eebc03a,717664,592836,Walker_Taijuan,0,R,R,-0.56,3.205
a00fb01a-ac03-4d00-adce-70c73b9b5acc,717028,592836,Walker_Taijuan,1,L,R,0.846,2.399
cddb3874-da5d-463d-86ed-dc66713dfc18,717397,592836,Walker_Taijuan,0,R,R,-1.643,4.21
9d78fa14-c567-4bfb-a7e5-c8477fb43ebd,717934,592836,Walker_Taijuan,1,L,R,-0.441,1.804
0f4f8d75-758f-4e23-a742-3f58fe0edd0e,717664,592836,Walker_Taijuan,0,L,R,-1.342,3.478
46c383c3-d56a-488e-b9cb-ec2ba67e2d3c,718019,592836,Walker_Taijuan,0,L,R,-0.214,1.115
2e12d9c4-b186-4e97-8e94-919b371b31c5,717397,592836,Walker_Taijuan,0,R,R,-1.579,2.703
2df4bd63-b815-4a3b-bbfb-9163e261061f,716720,592836,Walker_Taijuan,0,R,R,0.865,1.102
44da2687-c146-4ca0-a93e-947f60d518e4,717567,592836,Walker_Taijuan,0,L,R,-0.701,4.271
81f79b1f-011c-446c-b607-53b171be0063,717806,592836,Walker_Taijuan,0,L,R,-1.046,1.484
3a1e49d2-52b5-41c5-b0fb-292f30b8df8b,717567,592836,Walker_Taijuan,0,R,R,0.904,2.039
9878e4bd-a503-4424-9ca6-7f750c4358b3,717656,592836,Walker_Taijuan,1,L,R,0.47,1.81
2f8308e5-d471-4eb3-9b29-41ec5caab1b3,717028,592836,Walker_Taijuan,0,L,R,-0.273,3.574
7711f9b7-0913-4051-8aca-777be6e4bdd1,717113,592836,Walker_Taijuan,0,R,R,1.738,1.17
c27b5570-fce3-4939-afe0-3d2042461e6f,717397,592836,Walker_Taijuan,1,L,R,0.714,3.364
1804fcb0-166f-411e-8982-614a7556c6b5,718143,592836,Walker_Taijuan,0,L,R,1.479,2.904
20775bad-aaa6-413c-b575-fe60e8a44689,717735,592836,Walker_Taijuan,1,R,R,0.306,1.624
07a3d4a6-8187-446a-8ef8-edd91ae58720,716541,592836,Walker_Taijuan,0,R,R,-0.448,4.093
04f61de4-f9c9-4560-a66f-f19905b44e60,718510,592836,Walker_Taijuan,0,R,R,1.516,-0.807
7b7123ac-b753-440d-89b0-484a2c34f1d9,717656,592836,Walker_Taijuan,0,R,R,-1.394,3.475
41725618-cb6e-4b9e-bb28-de319ff2ad3e,716720,592836,Walker_Taijuan,0,R,R,1.595,1.189
b0d95328-4a40-4694-84a1-93df992d8bd3,717656,592836,Walker_Taijuan,1,R,R,0.446,2.195
54014c9b-eb86-4444-9382-171baed14c26,717664,592836,Walker_Taijuan,0,R,R,-0.269,1.406
12080955-6b22-49f3-90dc-f0f187c7098e,717735,592836,Walker_Taijuan,1,R,R,-0.088,2.488
9baf0962-c86d-4a55-895d-ffac713e45ac,718270,592836,Walker_Taijuan,1,L,R,-0.379,1.88
f56b5cd6-4663-4946-8ebd-36006871d13e,717875,592836,Walker_Taijuan,0,R,R,0.703,0.127
6ce5cb09-3d28-44c5-bc77-ca38c2048f10,717397,592836,Walker_Taijuan,1,R,R,0.754,1.841
f3d264b2-71c2-4c43-8f4a-1cfc3ea0218a,718143,592836,Walker_Taijuan,0,L,R,1.285,0.436
7ab6888a-ffa0-4a66-8ebc-c2ce52a35ff4,718088,592836,Walker_Taijuan,0,L,R,0.981,1.612
c6c11001-ba81-46a3-a8b1-428aa8dd21af,718143,592836,Walker_Taijuan,0,L,R,-0.115,0.721
0f7bfeea-3634-4288-bc94-afea43a5c5ff,717735,592836,Walker_Taijuan,1,L,R,0.846,2.853
24915dcb-e4a3-4d5f-8115-961a9791249a,717267,592836,Walker_Taijuan,1,L,R,0.122,2.732
22252a2d-afe9-4eba-8626-fcd673e1d6c2,716541,592836,Walker_Taijuan,0,L,R,-0.684,0.576
ffa6285a-a142-4bd6-b3f7-67786913226f,717113,592836,Walker_Taijuan,0,L,R,-1.713,3.701
e4b5df49-3ddf-4242-bc44-0539e4c74b9f,716817,592836,Walker_Taijuan,0,R,R,0.332,3.95
05a85e37-fbb7-484b-858d-7b0870c90874,717113,592836,Walker_Taijuan,0,L,R,1.054,1.99
8a41e99f-0ea9-4aa1-9a99-79e25bace399,718415,592836,Walker_Taijuan,0,L,R,-1.084,2.961
b2a456a6-6fc3-4195-8397-fc1a743a4045,716899,592836,Walker_Taijuan,0,R,R,1.138,2.044
49166e1b-aad9-4e20-aa7a-2e6c25f2a6c5,718510,592836,Walker_Taijuan,1,R,R,0.003,2.969
23b6ffd4-b309-4bd8-a42c-e185ea889681,718202,592836,Walker_Taijuan,0,R,R,0.971,1.825
bff0380e-2055-4a4e-8f48-4d39c5518a95,716481,592836,Walker_Taijuan,0,L,R,-0.946,3.531
1269dc56-034a-48d1-8f07-aa6df9a43136,717664,592836,Walker_Taijuan,0,R,R,-1.602,2.91
0ad3a326-36f5-4ec1-9253-43dece384b2d,717329,592836,Walker_Taijuan,0,R,R,0.761,3.999
ed5d1ba5-d19c-4170-ab64-6df225a4e7bf,717113,592836,Walker_Taijuan,0,L,R,1.585,0.151
